캠퍼스,캠퍼스위치,학과명,전공직종,전공계열구분,과정구분,기간(개월),주간야간구분,전공설명,전공성향
춘천,강원 춘천시,인공지능SW융합과,인공지능SW융합전공,정보통신IT계열,2년제학위과정,12,주간,"빅데이터 분석과 딥러닝 알고리즘 등 핵심 AI 기술을 습득하고, 이를 다양한 산업 현장의 소프트웨어 개발 공정에 접목하여 지능형 서비스를 구현하는 실무 능력을 배우는 전공입니다.",논리력/탐구심/유연성
춘천,강원 춘천시,인공지능SW융합과,인공지능데이터직종,정보통신IT계열,하이테크과정,12,주간,"인공지능 모델의 성능을 결정짓는 핵심 자산인 데이터를 수집·가공하여 학습용 데이터셋으로 구축하고, 데이터 마이닝 기술을 활용해 유의미한 정보를 추출·분석하는 실무를 배우는 전공입니다.",치밀함/분석적 사고/인내심
춘천,강원 춘천시,전기자동차과,전기자동차정비직종,자동차계열,전문기술과정,12,주간,"고전압 배터리와 구동 모터 등 친환경 자동차의 핵심 시스템을 점검하고, 전용 진단 장비를 활용하여 전기적 회로의 고장 진단 및 부품 교체 등 미래 모빌리티의 유지보수 기술을 배우는 전공입니다.",안전의식/분석력/학습 의지
춘천,강원 춘천시,바이오의약공정과,바이오의약생산전공,바이오계열,2년제학위과정,12,주간,"첨단 바이오 기술을 바탕으로 백신이나 항체 의약품을 안전하게 제조하기 위해 미생물·동물세포의 배양과 정제, 완제 공정을 운영하고 엄격한 품질관리 기준을 실무에 적용하는 기술을 배우는 전공입니다.",원칙 준수/치밀함/관찰력
춘천,강원 춘천시,바이오의약공정과,바이오의약분석직종,바이오계열,하이테크과정,12,주간,"바이오의약품의 안전성과 유효성을 검증하기 위해 첨단 분석 장비를 활용하여 제품의 성분, 함량, 순도 및 미생물 시험 등 다양한 품질 분석 기술과 국제 가이드라인에 따른 데이터 관리 실무를 배우는 전공입니다.",정밀함/객관성/성실함
원주,강원 원주시,에너지설비과,에너지설비직종,산업설비계열,전문기술과정,12,주간,"산업체나 건축물에서 사용하는 열원 공급 설비, 냉난방 공조 시스템, 소방 및 위생 설비의 효율적인 운영을 위해 설계, 시공, 정비 및 에너지 관리 기술을 배우는 전공입니다.",책임감/실무형 사고/치밀함
원주,강원 원주시,의료공학과,의료기기설계직종,개별특성화계열,하이테크과정,12,주간,인체의 생리학적 특성을 바탕으로 의료용 기기 및 장비를 개발하기 위해 2D·3D 설계 소프트웨어와 임베디드 제어 기술을 활용하여 기구 설계부터 회로 구성까지 전반적인 하드웨어를 구현하는 기술을 배우는 전공입니다.,윤리의식/복합적 사고/정밀함
원주,강원 원주시,의료공학과,의료공학전공,개별특성화계열,2년제학위과정,12,주간,"첨단 의료 장비의 안정적인 운용을 위해 의료기기의 하드웨어와 소프트웨어 시스템을 이해하고, 생체 신호 계측 기술을 바탕으로 병원 및 연구소 설비의 유지보수와 품질관리를 수행하는 기술을 배우는 전공입니다.",분석력/책임감/탐구심
원주,강원 원주시,의료공학과,보건의료전자직종,개별특성화계열,전문기술과정,12,주간,"의료 현장에서 사용되는 정밀 전자 장비의 핵심인 회로 설계와 임베디드 시스템 기술을 습득하고, 생체 신호 처리 및 의료 정보 통신 기술을 활용하여 지능형 보건의료 기기를 제작하고 관리하는 기술을 배우는 전공입니다.",정밀함/논리적 사고/융합 역량
원주,강원 원주시,산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,"원자력, 조선, 항공우주 등 고도의 신뢰성이 요구되는 산업 현장에서 금속 재료의 특성에 맞춰 TIG, 미그(MIG), 마그(MAG) 등 첨단 장비를 이용해 정밀하게 금속을 접합하는 기술을 배우는 전공입니다.",집중력/정밀함/전문성
원주,강원 원주시,전기제어과,내선공사직종,전기계열,전문기술과정,12,주간,"건축물 내부의 안정적인 전력 공급을 위해 조명, 콘센트, 동력 설비 등의 배관과 배선을 시공하고, 분전반 설치 및 전기 설비의 시험 검사를 통해 안전한 전기 환경을 구축하는 실무를 배우는 전공입니다.",꼼꼼함/책임감/공간지각력
원주,강원 원주시,전기제어과,전기시스템제어직종,전기계열,전문기술과정,12,주간,"산업 현장의 생산 라인을 자동으로 움직이기 위해 전력 변환 장치와 PLC, 시퀀스 제어 회로를 설계 및 구성하고, 시스템의 안정적인 운용을 위한 유지보수 기술을 배우는 전공입니다.",논리적 사고/치밀함/실천력
원주,강원 원주시,컴퓨터응용기계과,컴퓨터응용기계전공,기계계열,2년제학위과정,12,주간,"CAD/CAM 소프트웨어를 활용하여 정밀한 기계 부품을 설계하고, CNC 선반이나 머시닝센터 같은 자동화 공작기계를 프로그래밍하여 금속 재료를 정밀하게 가공하는 기술을 배우는 전공입니다.",정밀함/공간지각력/논리적 사고
원주,강원 원주시,기계시스템과,기계시스템정비직종,기계계열,전문기술과정,12,주간,"산업체 생산 설비의 가동 효율을 높이기 위해 기계 장치의 기계적 요소와 공유압 제어 시스템을 점검하고, 고장 진단 및 부품 교체 등 설비 유지보수 전반에 필요한 실무 기술을 배우는 전공입니다.",분석력/책임감/실천력
원주,강원 원주시,기계시스템과,기계시스템제어직종,기계계열,전문기술과정,12,주간,"자동화된 생산 라인의 효율적 운용을 위해 기계 장치에 전기·전자 제어 기술과 PLC 프로그래밍을 접목하여 시스템을 설계하고, 실시간 모니터링 및 최적화된 제어 환경을 구축하는 기술을 배우는 전공입니다.",논리적 사고/문제 해결 능력/융합적 태도
강릉,강원 강릉시,스마트자동차과,자동차정비(새시·엔진·장치)직종,자동차계열,전문기술과정,12,주간,"내연기관 자동차의 핵심인 엔진과 동력 전달 장치, 그리고 주행 안전을 책임지는 새시 및 각종 편의 장치의 구조를 이해하고 정밀 진단 장비를 활용하여 차량의 고장 수리와 성능 유지를 수행하는 실무 기술을 배우는 전공입니다.",분석력/책임감/실천력
강릉,강원 강릉시,호텔관광과,국제관광마케팅직종,개별특성화계열,일반계고위탁과정,12,주간,"글로벌 관광 트렌드 분석을 바탕으로 차별화된 관광 상품을 기획하고, 디지털 매체와 외국어 역량을 활용하여 국내외 관광객 유치를 위한 홍보 전략 및 고객 서비스 실무를 배우는 전공입니다.",트렌드 감각/소통 역량/분석적 사고
강릉,강원 강릉시,발전설비과,특수용접직종,산업설비계열,신중년특화과정,6,주간,"발전소의 핵심인 고온·고압 보일러와 터빈, 배관 설비의 안전성을 확보하기 위해 티그(TIG)와 같은 고난도 용접 기술을 활용하여 특수 합금 및 금속 재료를 정밀하게 접합하고 검사하는 실무를 배우는 전공입니다.",완벽주의/인내심/안전의식
강릉,강원 강릉시,발전설비과,설비보전직종,산업설비계열,전문기술과정,12,주간,"에너지 생산의 핵심인 발전 설비가 중단 없이 가동될 수 있도록 기계 장치의 상태를 상시 모니터링하고, 진동이나 소음 분석을 통해 고장 징후를 사전에 포착하여 정비 및 유지보수를 수행하는 기술을 배우는 전공입니다.",분석력/성실함/위기관리
강릉,강원 강릉시,발전설비과,열냉동기계직종,산업설비계열,전문기술과정,12,주간,"에너지 효율을 극대화하기 위해 산업용 보일러와 냉동공조 설비의 열역학적 원리를 이해하고, 시스템의 설계, 시공 및 자동제어 장치 유지보수를 통해 쾌적한 환경과 최적의 열원을 공급하는 기술을 배우는 전공입니다.",책임감/실무적 해결력/치밀함
강릉,강원 강릉시,발전설비과,발전설비정비전공,산업설비계열,2년제학위과정,12,주간,"국가 기간 산업인 발전소의 안정적인 전력 생산을 위해 증기 터빈, 보일러, 펌프 등 대형 회전 기계와 부속 설비의 구조를 이해하고 정밀 진단 및 분해·조립을 통한 최적의 성능 유지 기술을 배우는 전공입니다.",책임감/기술적 분석력/실천력
강릉,강원 강릉시,산업잠수과,산업잠수전공,산업설비계열,2년제학위과정,12,주간,"수중 용접 및 절단, 수중 촬영, 구조물 검사 등 해양 및 내수면 산업 현장의 특수한 환경에서 임무를 수행하기 위해 잠수 이론과 장비 운용 능력을 갖춘 전문 산업잠수 기술을 배우는 전공입니다.",강인한 정신력/안전의식/협동심
강릉,강원 강릉시,전기제어과,전기시스템제어직종,전기계열,전문기술과정,12,주간,"산업 현장의 생산 라인을 자동으로 제어하기 위해 PLC와 시퀀스 회로를 설계하고, 전력 변환 장치와 스마트 팩토리 시스템의 안정적인 운용 및 유지보수 기술을 배우는 전공입니다.",논리적 사고/치밀함/실천력
강릉,강원 강릉시,전기제어과,신재생하이브리드시스템직종,전기계열,하이테크과정,12,주간,"태양광, 풍력 등 신재생 에너지 발전 설비와 에너지 저장 장치(ESS)를 효율적으로 결합한 하이브리드 시스템의 설계, 시공 및 스마트 그리드 통합 제어 기술을 배우는 전공입니다.",미래지향적 사고/창의적 문제 해결/시스템적 통찰력
강릉,강원 강릉시,산업안전ICT과,산업안전정보통신직종,전자계열,전문기술과정,12,주간,"산업 현장의 안전사고를 예방하기 위해 IoT 센서, CCTV, 무선 통신망 등 ICT 기술을 활용한 안전 모니터링 시스템을 구축하고 스마트 안전 장비를 운용·관리하는 기술을 배우는 전공입니다.",경각심/디지털 리터러시/문제 해결 능력
대전,대전 동구,스마트소프트웨어과,스마트소프트웨어직종,정보통신IT계열,하이테크과정,12,주간,"사용자의 요구사항을 분석하여 웹과 모바일 환경에 최적화된 애플리케이션을 기획하고, 최신 프로그래밍 언어와 데이터베이스 기술을 활용하여 지능형 소프트웨어 시스템을 설계 및 구현하는 기술을 배우는 전공입니다.",논리적 사고/지속적 학습 의지/협업 능력
대전,대전 동구,영상디자인과,UHD영상전공,미디어계열,2년제학위과정,12,주간,"초고화질 UHD 방송 및 디지털 미디어 환경에 맞춰 고사양 촬영 장비와 편집 소프트웨어를 활용하여 감각적인 영상 콘텐츠를 기획, 촬영, 후반 제작까지 수행하는 실무 기술을 배우는 전공입니다.",예술적 감각/기술 수용성/몰입도
대전,대전 동구,영상디자인과,가상현실콘텐츠제작직종,미디어계열,하이테크과정,12,주간,"VR/AR 기기를 통해 몰입감 있는 경험을 제공하기 위해 3D 그래픽 모델링, 인터랙티브 엔진 프로그래밍, 특수 효과를 활용하여 가상 세계의 콘텐츠를 기획하고 제작하는 기술을 배우는 전공입니다.",공간 구성력/창의적 사고/기술 융합 역량
대전,대전 동구,전기전자제어과,전기시스템제어전공,전기계열,2년제학위과정,12,주간,"산업 자동화의 핵심인 전기 회로 설계와 PLC 제어, 로봇 및 지능형 시스템 운용 기술을 바탕으로 복잡한 생산 공정을 효율적으로 제어하고 유지보수하는 실무 능력을 배우는 전공입니다.",분석적 사고/세밀함/응용력
